_id,name,description,difficultyLevel,duration,bestTimeToDo,labels[0].id,notes,createdAt,updatedAt
68f44ae7e7a0fc520030fc7a,Night Snorkeling,"Discover the ocean’s nocturnal charm with a guided night snorkeling experience in Bangaram. Swim under the moonlight as bioluminescent plankton glow around you, offering a surreal and unforgettable view of the reef after dark.",,,October to March,68e5e54021c4af9b4a754983,"State: Lakshadweep, City: Bangaram",2025-10-19T02:20:23.513Z,2025-10-19T02:20:23.513Z
68f44ae7e7a0fc520030fc7b,Scuba Diving,"Dive into the crystal-clear waters of Kavaratti and explore vibrant coral gardens teeming with tropical fish. Guided by certified instructors, this underwater adventure lets you witness the untouched beauty of Lakshadweep’s marine world up close.",,,October to April,68d90c36fc0c58520c6cf20d,"State: Lakshadweep, City: Kavaratti",2025-10-19T02:20:23.513Z,2025-10-19T02:20:23.513Z
68f44ae7e7a0fc520030fc7c,Snorkeling,"Experience Kavaratti’s turquoise lagoon with a snorkeling session that brings you face-to-face with colorful corals and exotic marine species. Perfect for beginners, it’s an easy and refreshing way to discover the island’s aquatic treasures.",,,October to April,68d90c36fc0c58520c6cf20d,"State: Lakshadweep, City: Kavaratti",2025-10-19T02:20:23.513Z,2025-10-19T02:20:23.513Z
68f44ae7e7a0fc520030fc7d,Guided Island Hopping Tour,"Explore the stunning islands of Kavaratti and Agatti on a guided day tour. Cruise between atolls, enjoy a beachside picnic, and soak in breathtaking views of lagoons and reefs that define Lakshadweep’s tropical charm.",,,October to March,68f389c75b1a905ca48c898e,"State: Lakshadweep, City: Kavaratti",2025-10-19T02:20:23.513Z,2025-10-19T02:20:23.513Z
68f44ae7e7a0fc520030fc7e,Glass-Bottom Boat Ride,"Glide over Agatti’s coral reefs on a glass-bottom boat and watch the underwater world unfold beneath you. Ideal for families and non-swimmers, this short cruise offers mesmerizing views of marine life without getting wet.",,,Year-round,68e5e54021c4af9b4a754987,"State: Lakshadweep, City: Agatti",2025-10-19T02:20:23.513Z,2025-10-19T02:20:23.513Z
68f44ae7e7a0fc520030fc7f,Fishing Excursion,"Join local fishermen on a traditional boat and experience reef fishing in Kalpeni’s clear lagoon. The trip offers hands-on fun, panoramic sea views, and a glimpse into the island’s age-old maritime lifestyle.",,,November to April,68f389c75b1a905ca48c898e,"State: Lakshadweep, City: Kalpeni",2025-10-19T02:20:23.513Z,2025-10-19T02:20:23.513Z
68f44ae7e7a0fc520030fc80,Kayaking,"Paddle across Minicoy’s calm turquoise lagoon on a single or double kayak. Surrounded by palm-lined shores and coral formations, this peaceful activity lets you soak in the island’s serenity at your own pace.",,,October to May,68d90c36fc0c58520c6cf20d,"State: Lakshadweep, City: Minicoy",2025-10-19T02:20:23.513Z,2025-10-19T02:20:23.513Z
68f44ae7e7a0fc520030fc81,Glass-Bottom Canoe Ride,Paddle through Bangaram’s coral lagoons in a transparent canoe and watch the vibrant reef world below. This peaceful and eco-friendly activity combines adventure with a mesmerizing window into the island’s marine paradise.,,,October to May,68e5e54021c4af9b4a754987,"State: Lakshadweep, City: Bangaram",2025-10-19T02:20:23.513Z,2025-10-19T02:20:23.513Z
68f44ae7e7a0fc520030fc82,Sunset Dolphin Cruise,"Set sail on a serene evening cruise around Andrott to watch playful dolphins leap across golden waters. As the sun dips below the horizon, the ocean comes alive with stunning colors and marine charm.",,,November to March,68e5e54021c4af9b4a754987,"State: Lakshadweep, City: Andrott",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc83,Sea Walking,"Take a walk on the ocean floor at Kadmat with a special helmet that lets you breathe underwater. This unique experience offers a close encounter with colorful corals and curious fish, perfect for non-divers seeking marine adventure.",,,October to April,68d90c36fc0c58520c6cf20d,"State: Lakshadweep, City: Kadmat",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc84,Chambal River Safari,"Cruise along the serene Chambal River on a wildlife safari, spotting rare gharials, river dolphins, and migratory birds. This eco-friendly adventure near Gwalior offers breathtaking scenery and rich biodiversity for nature lovers.",,,November to April,68e5e54021c4af9b4a754987,"State: Madhya Pradesh, City: Gwalior",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc85,Cultural Heritage Walk,"Discover Indore’s vibrant soul through a guided heritage walk across the Old City and Sarafa Bazaar. Sample traditional street foods, admire architectural gems, and hear captivating stories from the city’s glorious past.",,,October to March,68e5e54021c4af9b4a754986,"State: Madhya Pradesh, City: Indore",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc86,Forest Safari and Camping,"Embark on a guided jeep safari through Satpura’s dense forests, followed by camping under the stars. Encounter wildlife, serene waterfalls, and untouched wilderness in one of Madhya Pradesh’s best eco-adventures.",,,October to February,68e5e54021c4af9b4a754987,"State: Madhya Pradesh, City: Pachmarhi",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc87,Bhojpur Hiking and Boating,"Embark on a scenic trek through the ancient Bhojpur hills to the grand Shiva temple, followed by a tranquil boat ride on the adjoining lake. The experience blends spirituality, nature, and history in one picturesque setting.",,,October to February,68d90c36fc0c58520c6cf20d,"State: Madhya Pradesh, City: Bhopal",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc88,Khajuraho Light and Sound Show,"Experience the mesmerizing light and sound show at Khajuraho’s temple complex. The illuminated temples and poetic narration reveal the artistry, mythology, and history behind this UNESCO World Heritage Site.",,,October to March,68e5e54021c4af9b4a754983,"State: Madhya Pradesh, City: Khajuraho",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc89,Guided Temple Tour,"Explore Khajuraho’s exquisite temples with a professional guide who unravels the symbolic carvings, spiritual significance, and rich history of both the western and eastern temple groups.",,,October to March,68f1c03170888f8a3ddf2efc,"State: Madhya Pradesh, City: Khajuraho",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc8a,Heritage Rickshaw Tour,"Explore Orchha’s royal heritage on a guided rickshaw tour through its palaces, temples, and chhatris. It’s a charming and eco-friendly way to experience the town’s architectural marvels and laid-back pace.",,,October to March,68e5e54021c4af9b4a754983,"State: Madhya Pradesh, City: Orchha",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc8b,Ujjain Heritage Walk,"Explore the sacred city of Ujjain on a guided heritage walk through Mahakal Temple and ancient ghats. Immerse yourself in the city’s spiritual aura, rituals, and timeless legends along the Shipra River.",,,October to March,68e5e54021c4af9b4a754983,"State: Madhya Pradesh, City: Ujjain",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc8c,Boat Safari at Dhuandhar Falls,"Feel the mist and thunder of the mighty Dhuandhar Falls on an exhilarating boat safari. The ride takes you close to the roaring cascade, offering unmatched views of marble cliffs and the Narmada River’s beauty.",,,October to March,68e5e54021c4af9b4a754987,"State: Madhya Pradesh, City: Jabalpur",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc8d,Boat Cruise on Upper Lake,"Glide across Bhopal’s iconic Upper Lake on a serene motorboat cruise. Surrounded by lush greenery and the city’s skyline, it’s the perfect way to enjoy a peaceful sunset or a romantic dinner by the shimmering waters.",,,October to March,68f389c75b1a905ca48c898e,"State: Madhya Pradesh, City: Bhopal",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc8e,Pachmarhi Adventure Park,"Indulge in thrilling ziplining, rope courses, and ATV rides at Pachmarhi’s adventure park. Set amidst the lush Satpura hills, it’s a fun-filled escape for adrenaline seekers and families alike.",,,October to June,68d90c36fc0c58520c6cf20d,"State: Madhya Pradesh, City: Pachmarhi",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc8f,Light and Sound Show at Sanchi Stupa,Relive the history of Buddhism with a mesmerizing light and sound show at Sanchi Stupa. The evening illumination and storytelling bring to life the spiritual and architectural legacy of this ancient monument.,,,October to March,68e5e54021c4af9b4a754983,"State: Madhya Pradesh, City: Sanchi",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc90,River Rafting on Sindh River,"Ride the rapids of the Sindh River on a guided white-water rafting adventure near Shivpuri. Perfect for beginners and thrill-seekers alike, it offers scenic views and an adrenaline-pumping river journey.",,,October to February,68d90c36fc0c58520c6cf20d,"State: Madhya Pradesh, City: Shivpuri",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc91,Orchha Sunrise Boat Ride,"Set off on a tranquil early morning boat ride on the Betwa River, surrounded by Orchha’s grand cenotaphs and palaces. The sunrise view paints the entire town in golden hues, creating an enchanting start to the day.",,,October to March,68e5e54021c4af9b4a754987,"State: Madhya Pradesh, City: Orchha",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc92,Sound and Light Show at Gwalior Fort,"Witness Gwalior Fort come alive at night with a captivating sound and light show. Narrating tales of valor, art, and royal legacy, this evening spectacle offers a magical experience under the starlit sky.",,,October to March,68f1c03170888f8a3ddf2efc,"State: Madhya Pradesh, City: Gwalior",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc93,Water Sports Combo,"Dive into adventure at Alibaug’s beaches with a mix of jet skiing, parasailing, and banana boat rides. The coastal thrill, combined with scenic sea views, makes it a favorite for beach lovers.",,,October to May,68d90c36fc0c58520c6cf20d,"State: Maharashtra, City: Alibaug",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc94,Venna Lake Boating,"Drift across the calm waters of Venna Lake on a paddle or motorboat ride. Surrounded by hills and greenery, this experience is ideal for couples and families seeking a peaceful escape in Mahabaleshwar.",,,October to March,68f389c75b1a905ca48c898e,"State: Maharashtra, City: Mahabaleshwar",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc95,Pune Food Walk,"Embark on a flavorful journey through Pune’s bustling lanes on a guided food walk. Sample authentic Maharashtrian snacks, street delights, and local sweets while learning about the city’s vibrant culinary traditions.",,,Year-round,68d90c36fc0c58520c6cf20d,"State: Maharashtra, City: Pune",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc96,Toy Train Ride,"Enjoy a nostalgic journey on the Matheran Toy Train, winding through forested hills and scenic viewpoints. The slow-paced ride offers spectacular vistas and a charming mountain railway experience.",,,October to June,68f389c75b1a905ca48c898e,"State: Maharashtra, City: Matheran",2025-10-19T02:20:23.514Z,2025-10-19T02:20:23.514Z
68f44ae7e7a0fc520030fc97,VIP Darshan at Shirdi Temple,Experience spiritual tranquility with priority access to the revered Sai Baba Temple in Shirdi. The VIP Darshan package ensures a peaceful visit with minimal waiting time and a more personal spiritual connection.,,,Year-round,68f1c03170888f8a3ddf2efc,"State: Maharashtra, City: Shirdi",2025-10-19T02:20:23.515Z,2025-10-19T02:20:23.515Z
68f44ae7e7a0fc520030fc98,Historic Fort Jeep Tour,"Explore Alibaug’s coastal heritage on a thrilling off-road jeep safari to Kolaba Fort. The journey combines sea views, historical ruins, and the charm of the Arabian coast in one adventurous ride.",,,October to March,68e5e54021c4af9b4a754983,"State: Maharashtra, City: Alibaug",2025-10-19T02:20:23.515Z,2025-10-19T02:20:23.515Z
68f44ae7e7a0fc520030fc99,Heritage Walking Tour,Explore Mumbai’s colonial and Art Deco architecture on a guided heritage walk through iconic landmarks and bustling streets. Learn about the city’s transformation from Bombay to Mumbai while admiring its timeless architectural grandeur.,,,October to March,68e5e54021c4af9b4a754983,"State: Maharashtra, City: Mumbai",2025-10-19T02:20:23.515Z,2025-10-19T02:20:23.515Z
68f44ae7e7a0fc520030fc9a,Ellora Cave Guided Tour,"Explore the UNESCO-listed Ellora Caves with a professional guide who unveils the secrets of its 34 monumental rock-cut temples. Discover the fusion of Hindu, Buddhist, and Jain artistry in this heritage marvel.",,,October to March,68e5e54021c4af9b4a754983,"State: Maharashtra, City: Aurangabad",2025-10-19T02:20:23.515Z,2025-10-19T02:20:23.515Z
68f44ae7e7a0fc520030fc9b,River Rafting on Godavari,"Feel the thrill of adventure with river rafting on the Godavari River’s Panchvati stretch. Tackle mild rapids amidst scenic landscapes, offering both excitement and the beauty of nature.",,,October to February,68d90c36fc0c58520c6cf20d,"State: Maharashtra, City: Nashik",2025-10-19T02:20:23.515Z,2025-10-19T02:20:23.515Z
68f44ae7e7a0fc520030fc9c,Dragon Rides Cable Car,Glide high above Lonavala’s lush valleys on an exhilarating cable car zip-line ride. This aerial adventure offers panoramic views of the Western Ghats and a thrilling experience for adventure seekers.,,,October to May,68d90c36fc0c58520c6cf20d,"State: Maharashtra, City: Lonavala",2025-10-19T02:20:23.515Z,2025-10-19T02:20:23.515Z
68f44ae7e7a0fc520030fc9d,Ajanta Caves Jeep Safari,"Journey through time with a guided jeep safari to the ancient Ajanta Caves. Admire intricate rock-cut Buddhist sculptures and paintings that narrate stories of devotion, artistry, and ancient craftsmanship.",,,October to March,68e5e54021c4af9b4a754983,"State: Maharashtra, City: Aurangabad",2025-10-19T02:20:23.515Z,2025-10-19T02:20:23.515Z
68f44ae7e7a0fc520030fc9e,Sunset Harbor Cruise,Sail across the Arabian Sea on a relaxing evening cruise past the Gateway of India. Watch the city skyline glow under the sunset as you enjoy the sea breeze and soothing waves for an unforgettable Mumbai experience.,,,Year-round,68e5e54021c4af9b4a754987,"State: Maharashtra, City: Mumbai",2025-10-19T02:20:23.515Z,2025-10-19T02:20:23.515Z
68f44ae7e7a0fc520030fc9f,Wine Tasting Tour,"Savor the flavors of Nashik’s vineyards on a guided wine tasting tour. Walk through lush grape estates, learn about winemaking, and sample premium local wines in India’s own ‘Wine Capital’.",,,October to March,68f1c03170888f8a3ddf2ef8,"State: Maharashtra, City: Nashik",2025-10-19T02:20:23.517Z,2025-10-19T02:20:23.517Z
68f44ae7e7a0fc520030fca0,Hot Air Balloon Ride,Soar above Nashik’s rolling vineyards and countryside on a peaceful hot air balloon flight. Witness the sunrise over the Western Ghats and capture stunning aerial views for a truly magical experience.,,,October to March,68d90c36fc0c58520c6cf20d,"State: Maharashtra, City: Nashik",2025-10-19T02:20:23.517Z,2025-10-19T02:20:23.517Z
68f44ae7e7a0fc520030fca1,Camping at Tiger’s Point,"Spend a starry night camping at Tiger’s Point in Lonavala. Enjoy bonfires, music, and mountain views while relaxing under the night sky—a perfect escape from the city into nature’s lap.",,,October to February,68e5e54021c4af9b4a754987,"State: Maharashtra, City: Lonavala",2025-10-19T02:20:23.517Z,2025-10-19T02:20:23.517Z
68f44ae7e7a0fc520030fca2,Sinhagad Sunrise Trek,"Start your day with a guided sunrise trek up the historic Sinhagad Fort near Pune. The trail rewards you with stunning hilltop views, crisp morning air, and a glimpse into Maratha history and valor.",,,October to February,68e5e54021c4af9b4a754986,"State: Maharashtra, City: Pune",2025-10-19T02:20:23.517Z,2025-10-19T02:20:23.517Z
68f44ae7e7a0fc520030fca3,Bollywood Studio Tour,"Step behind the scenes of India’s film capital with a guided Bollywood studio tour. Witness live shoots, explore vibrant sets, and get a glimpse of the magic that powers the world’s most prolific movie industry.",,,Avoid monsoon,68e5e54021c4af9b4a754986,"State: Maharashtra, City: Mumbai",2025-10-19T02:20:23.517Z,2025-10-19T02:20:23.517Z
68f44ae7e7a0fc520030fca4,Bungee Jumping,"Take a daring leap from an 83-meter-high platform near Pune for the ultimate adrenaline rush. Surrounded by scenic hills, this bungee experience is perfect for thrill-seekers chasing adventure and courage.",,,October to May,68d90c36fc0c58520c6cf20d,"State: Maharashtra, City: Pune",2025-10-19T02:20:23.517Z,2025-10-19T02:20:23.517Z
68f44ae7e7a0fc520030fca5,Elephanta Caves Ferry Ride,Take a scenic ferry across Mumbai Harbour to the UNESCO-listed Elephanta Caves. Explore ancient rock-cut temples dedicated to Lord Shiva while enjoying panoramic sea views and the cultural depth of this heritage site.,,,October to March,68e5e54021c4af9b4a754983,"State: Maharashtra, City: Mumbai",2025-10-19T02:20:23.517Z,2025-10-19T02:20:23.517Z
68f44ae7e7a0fc520030fca6,Strawberry Farm Tour,Walk through Mahabaleshwar’s scenic strawberry farms and experience fruit picking right from the fields. Visitors can taste freshly harvested strawberries while learning about local farming traditions.,,,January to March,68e5e54021c4af9b4a754987,"State: Maharashtra, City: Mahabaleshwar",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fca7,Loktak Lake Cycling Tour,"Cycle along the scenic causeways of Loktak Lake on a guided e-bike tour. The peaceful ride offers enchanting lake views, glimpses of floating islands, and a refreshing way to experience Manipur’s natural charm.",,,November to March,68d90c36fc0c58520c6cf20d,"State: Manipur, City: Imphal",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fca8,Maibam Lokpa Ching Battle Site Tour,"Discover the historic Maibam Lokpa Ching, a World War II site that witnessed fierce battles. Guided tours narrate stories of courage and resilience, offering a moving glimpse into Manipur’s wartime legacy.",,,October to March,68e5e54021c4af9b4a754983,"State: Manipur, City: Churachandpur",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fca9,Mount Koubru Trek,"Embark on a guided trek up Mount Koubru, a revered peak offering panoramic views of Manipur’s valleys. The multi-day journey through pine forests and meadows blends adventure with spiritual serenity, ideal for nature enthusiasts and trekkers.",,,October to May,68f389ff5b1a905ca48c898f,"State: Manipur, City: Ukhrul",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcaa,Floating Café Experience on Loktak Lake,"Enjoy a unique dining experience on Loktak Lake’s floating cafés, where you can savor local dishes while drifting over tranquil waters. The setting offers unmatched serenity and picturesque lake views.",,,November to March,68f1c03170888f8a3ddf2ef8,"State: Manipur, City: Bishnupur",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcab,Khoupum Valley Adventure,"Experience thrill and beauty in Khoupum Valley with exciting zip-line rides and ropewalks across lush green landscapes. Perfect for adventure lovers, this activity offers stunning valley views and a refreshing dose of adrenaline.",,,October to April,68d90c36fc0c58520c6cf20d,"State: Manipur, City: Ukhrul",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcac,Moreh Border Market Guided Tour,Explore the bustling Indo-Myanmar trade hub of Moreh on a guided market tour. Experience the unique blend of Indian and Burmese cultures while shopping for exotic goods and tasting authentic cross-border flavors.,,,Year-round,68e5e54021c4af9b4a754987,"State: Manipur, City: Moreh",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcad,Keibul Lamjao Boat Safari,"Glide across the serene Loktak Lake on a canoe safari through floating phumdis, home to the rare Sangai deer. The calm waters, scenic wetlands, and rich birdlife make this a captivating eco-experience in the world’s only floating national park.",,,November to March,68e5e54021c4af9b4a754987,"State: Manipur, City: Bishnupur",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcae,Artisan Weaving Workshop,"Join a traditional weaving workshop in Imphal to learn the intricate art of Manipuri handloom. Guided by skilled artisans, participants create their own pieces while experiencing the region’s rich textile heritage.",,,Year-round,68e5e54021c4af9b4a754986,"State: Manipur, City: Imphal",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcaf,Shirui Lily Festival Tour,"Join the vibrant Shirui Lily Festival to witness the rare Shirui Lily bloom on the misty slopes of Ukhrul. The experience includes cultural performances, local cuisine, and scenic village stays, celebrating Manipur’s beauty and heritage.",,,May,68e5e54021c4af9b4a754983,"State: Manipur, City: Ukhrul",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb0,Thoubal River Rafting,Navigate the rapids of the Thoubal River on a thrilling rafting trip surrounded by pristine hills and dense forests. This short yet exhilarating adventure promises a perfect blend of excitement and scenic beauty.,,,November to March,68d90c36fc0c58520c6cf20d,"State: Manipur, City: Thoubal",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb1,Ima Keithel Heritage Walk,"Take a guided heritage walk through Ima Keithel, the world’s only market run entirely by women. Learn about its fascinating history, meet local vendors, and witness the vibrant spirit of Manipuri culture and craftsmanship.",,,October to March,68e5e54021c4af9b4a754983,"State: Manipur, City: Imphal",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb2,Boat Ride to Sendra Island,"Take a relaxing motorboat ride across Loktak Lake to the sacred Sendra Island. The journey offers breathtaking views of floating meadows and peaceful waters, making it a must-do for nature lovers.",,,October to March,68f389c75b1a905ca48c898e,"State: Manipur, City: Imphal",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb3,Tamenglong Waterfall Trek and Camp,"Trek through lush rainforests to reach the majestic Khayang Falls, one of Manipur’s highest waterfalls. The guided adventure includes overnight camping, making it a serene escape for nature lovers and trekkers alike.",,,October to May,68e5e54021c4af9b4a754987,"State: Manipur, City: Tamenglong",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb4,Krang Suri Waterfall Entry and Swimming,"Dive into the crystal-clear turquoise pool of Krang Suri Waterfall, one of Meghalaya’s most stunning natural attractions. Visitors can swim, relax, and capture the beauty of cascading waters surrounded by greenery.",,,October to April,68e5e54021c4af9b4a754987,"State: Meghalaya, City: Jowai",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb5,Living Root Bridge Trek,"Embark on a guided trek through lush forest trails to witness Meghalaya’s iconic double-decker living root bridges. These natural wonders showcase the harmony between human creativity and nature’s resilience, offering a truly immersive experience.",,,October to April,68d90c36fc0c58520c6cf20d,"State: Meghalaya, City: Mawlynnong",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb6,Umiam Lake Boating,"Enjoy a peaceful boating experience on the sparkling waters of Umiam Lake, surrounded by pine-covered hills. From paddle boats to high-speed rides, the lake offers both serene and adventurous moments amid breathtaking scenery.",,,October to March,68f389c75b1a905ca48c898e,"State: Meghalaya, City: Shillong",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb7,Paragliding,Glide above lush valleys and rolling hills with tandem paragliding flights near Nongstoin. The experience offers breathtaking bird’s-eye views and the exhilarating feeling of flying over Meghalaya’s pristine landscapes.,,,October to May,68d90c36fc0c58520c6cf20d,"State: Meghalaya, City: Nongstoin",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb8,Dzukou Valley Trek and Camp,"Set off on a guided trek through the rolling green meadows of Dzukou Valley, followed by peaceful camping under starry skies. This experience combines scenic beauty, adventure, and tranquility in equal measure.",,,June to October,68d90c36fc0c58520c6cf20d,"State: Meghalaya, City: Williamnagar",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcb9,Zip-lining at Mawkdok Valley,"Soar across the stunning Mawkdok Dympep Valley on a thrilling zip-line adventure. With options for both beginners and adrenaline seekers, this ride offers panoramic views of misty cliffs and green valleys below.",,,October to May,68d90c36fc0c58520c6cf20d,"State: Meghalaya, City: Shillong",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcba,Balpakram National Park Safari,"Take a jeep safari through the mystical Balpakram National Park, home to canyons, grasslands, and rare wildlife species. This adventure reveals the enchanting wilderness of Meghalaya’s western hills and its rich biodiversity.",,,October to March,68e5e54021c4af9b4a754987,"State: Meghalaya, City: Tura",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcbb,Riwai Single Root Bridge Trek,"Take a short guided trek through dense forests to reach the Riwai living root bridge, a stunning single-tier creation woven from tree roots. It’s a serene and photogenic escape into Meghalaya’s eco-engineering marvels.",,,October to April,68d90c36fc0c58520c6cf20d,"State: Meghalaya, City: Mawlynnong",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcbc,Tuirihiau Rock Climbing,"Challenge yourself with rock climbing at Tuirihiau, a natural cliff formation offering adventure in the heart of Mizoram. With guided support and scenic surroundings, it’s perfect for beginners and thrill seekers alike.",,,October to May,68d90c36fc0c58520c6cf20d,"State: Mizoram, City: Serchhip",2025-10-19T02:20:23.518Z,2025-10-19T02:20:23.518Z
68f44ae7e7a0fc520030fcbd,City Tour Packages,"Discover Aizawl’s top landmarks through a guided multi-day tour that includes scenic viewpoints, temples, and tranquil parks. Ideal for first-time visitors, it offers a relaxed yet comprehensive look at Mizoram’s capital charm.",,,October to March,68f389c75b1a905ca48c898e,"State: Mizoram, City: Aizawl",2025-10-19T02:20:23.519Z,2025-10-19T02:20:23.519Z
68f44ae7e7a0fc520030fcbe,Pualreng Wildlife Sanctuary,Discover the scenic wilderness of Pualreng Wildlife Sanctuary through guided tours. The area’s rich biodiversity and refreshing air make it a rewarding experience for eco-tourists and bird watchers.,,,November to March,68f1c03170888f8a3ddf2efc,"State: Mizoram, City: Kolasib",2025-10-19T02:20:23.519Z,2025-10-19T02:20:23.519Z
68f44ae7e7a0fc520030fcbf,Phawngpui Peak Trek,"Embark on a guided trek to Phawngpui Peak, Mizoram’s highest mountain known as the Blue Mountain. The journey rewards hikers with misty panoramas, colorful wildflowers, and moments of serene solitude above the clouds.",,,October to May,68e5e54021c4af9b4a754987,"State: Mizoram, City: Lunglei",2025-10-19T02:20:23.519Z,2025-10-19T02:20:23.519Z
68f44ae7e7a0fc520030fcc0,Dampa Tiger Reserve Safari,"Embark on a jeep safari through Dampa Tiger Reserve, Mizoram’s largest protected forest. The safari offers chances to spot elephants, leopards, and exotic birds in their natural jungle habitat.",,,November to March,68e5e54021c4af9b4a754987,"State: Mizoram, City: Mamit",2025-10-19T02:20:23.519Z,2025-10-19T02:20:23.519Z
68f44ae7e7a0fc520030fcc1,Rihdil Lake Boating,"Enjoy a peaceful boating experience at Rihdil Lake, a scenic border lake surrounded by green hills. The calm waters and serene atmosphere make it an ideal spot for relaxation and photography.",,,October to April,68f389c75b1a905ca48c898e,"State: Mizoram, City: Champhai",2025-10-19T02:20:23.519Z,2025-10-19T02:20:23.519Z
68f44ae7e7a0fc520030fcc2,Adventure Sports Combo,"Experience the thrill of zip-lining, mountain biking, and bungee jumping amid Aizawl’s lush hills. These activities cater to adrenaline seekers looking to combine stunning landscapes with heart-racing excitement.",,,Year-round except monsoon,68d90c36fc0c58520c6cf20d,"State: Mizoram, City: Aizawl",2025-10-19T02:20:23.519Z,2025-10-19T02:20:23.519Z
68f44ae7e7a0fc520030fcc3,Pukzing Cave Exploration,"Explore the mysterious Pukzing Cave with guided assistance and equipment. The caves hold ancient folklore and natural wonders, offering a mix of adventure and cultural storytelling beneath the earth.",,,October to May,68e5e54021c4af9b4a754987,"State: Mizoram, City: Mamit",2025-10-19T02:20:23.519Z,2025-10-19T02:20:23.519Z
68f44ae7e7a0fc520030fcc4,Wildlife Sanctuary Tours,"Explore the rich biodiversity of Thorangtlang and Saza sanctuaries near Lunglei. Guided tours take travelers through lush forests teeming with rare birds and exotic flora, making it a paradise for nature lovers.",,,September to May,68e5e54021c4af9b4a754987,"State: Mizoram, City: Lunglei",2025-10-19T02:20:23.519Z,2025-10-19T02:20:23.519Z
